Number_of_bodies:3
Number_of_steps:10000
step timestep(s) energy angular_momentum_magnitude L_x L_y L_z body0_radius body0.x body0.y body0.z body1_radius body1.x body1.y body1.z body2_radius body2.x body2.y body2.z
2561 256.1 3.38062 1.02834e-14 0 0 -1.02834e-14 0.332578 0.14463 0.299483 0 0.485517 -0.454371 -0.171096 0 0.335295 0.309741 -0.128387 0
2562 256.2 3.35803 1.03251e-14 0 0 -1.03251e-14 0.445564 0.0889762 0.436589 0 0.438109 -0.405112 -0.166805 0 0.415602 0.316136 -0.269784 0
2563 256.3 3.27909 1.03806e-14 0 0 -1.03806e-14 0.562557 0.0309613 0.561704 0 0.379161 -0.344662 -0.158023 0 0.51124 0.313701 -0.403681 0
2564 256.4 3.17664 1.04083e-14 0 0 -1.04083e-14 0.674306 -0.0283841 0.673708 0 0.310704 -0.274681 -0.145216 0 0.609223 0.303065 -0.528492 0
2565 256.5 3.06298 1.04361e-14 0 0 -1.04361e-14 0.778284 -0.0882987 0.773259 0 0.235642 -0.19713 -0.129102 0 0.704562 0.285428 -0.644157 0
2566 256.6 2.93394 1.05055e-14 0 0 -1.05055e-14 0.87392 -0.147953 0.861305 0 0.158968 -0.114156 -0.110631 0 0.795118 0.262109 -0.750674 0
2567 256.7 2.7861 1.06026e-14 0 0 -1.06026e-14 0.961215 -0.206487 0.938774 0 0.0951279 -0.0279487 -0.0909296 0 0.879659 0.234436 -0.847845 0
2568 256.8 2.62111 1.07137e-14 0 0 -1.07137e-14 1.04045 -0.263146 1.00663 0 0.0927147 0.0594155 -0.0711745 0 0.957381 0.203731 -0.935453 0
2569 256.9 2.44476 1.05471e-14 0 0 -1.05471e-14 1.11211 -0.317371 1.06587 0 0.155233 0.146123 -0.0523961 0 1.02784 0.171247 -1.01347 0
2570 257 2.26462 1.0561e-14 0 0 -1.0561e-14 1.17678 -0.36882 1.11749 0 0.233429 0.230743 -0.0353101 0 1.09096 0.138077 -1.08218 0
2571 257.1 2.08748 1.06581e-14 0 0 -1.06581e-14 1.23508 -0.417344 1.16243 0 0.312928 0.312271 -0.0202756 0 1.14698 0.105073 -1.14216 0
2572 257.2 1.91789 1.06026e-14 0 0 -1.06026e-14 1.2876 -0.462925 1.2015 0 0.390163 0.390093 -0.00737801 0 1.19634 0.0728312 -1.19412 0
2573 257.3 1.7581 1.06026e-14 0 0 -1.06026e-14 1.33486 -0.505628 1.23539 0 0.463906 0.463894 0.00345155 0 1.23954 0.0417344 -1.23884 0
2574 257.4 1.60873 1.05471e-14 0 0 -1.05471e-14 1.37732 -0.54556 1.26466 0 0.533692 0.533549 0.0123469 0 1.27707 0.0120108 -1.27701 0
2575 257.5 1.46953 1.05471e-14 0 0 -1.05471e-14 1.41537 -0.582843 1.28979 0 0.599371 0.599055 0.0194569 0 1.30935 -0.0162117 -1.30925 0
2576 257.6 1.33992 1.04361e-14 0 0 -1.04361e-14 1.44933 -0.617604 1.31115 0 0.660942 0.660471 0.0249225 0 1.33676 -0.0428674 -1.33607 0
2577 257.7 1.21924 1.04916e-14 0 0 -1.04916e-14 1.47947 -0.649962 1.32905 0 0.718469 0.717889 0.0288692 0 1.35962 -0.0679273 -1.35792 0
2578 257.8 1.10703 1.05471e-14 0 0 -1.05471e-14 1.50602 -0.680027 1.34375 0 0.772049 0.77141 0.0314046 0 1.37819 -0.0913831 -1.37515 0
2579 257.9 1.00306 1.06026e-14 0 0 -1.06026e-14 1.52917 -0.707899 1.35545 0 0.821784 0.821136 0.0326205 0 1.39268 -0.113238 -1.38807 0
2580 258 0.907552 1.04916e-14 0 0 -1.04916e-14 1.54907 -0.733665 1.36432 0 0.867776 0.867163 0.0325936 0 1.40328 -0.133498 -1.39691 0
2581 258.1 0.821199 1.05194e-14 0 0 -1.05194e-14 1.56587 -0.757404 1.3705 0 0.910119 0.909578 0.0313886 0 1.41013 -0.152174 -1.40189 0
2582 258.2 0.74526 1.05471e-14 0 0 -1.05471e-14 1.57965 -0.779182 1.37411 0 0.948898 0.948453 0.029059 0 1.41334 -0.169271 -1.40317 0
2583 258.3 0.681327 1.05471e-14 0 0 -1.05471e-14 1.59052 -0.799056 1.37524 0 0.984185 0.983851 0.0256491 0 1.41302 -0.184795 -1.40088 0
2584 258.4 0.630736 1.05471e-14 0 0 -1.05471e-14 1.59855 -0.817075 1.37395 0 1.01604 1.01582 0.0211951 0 1.40923 -0.198746 -1.39515 0
2585 258.5 0.593907 1.05749e-14 0 0 -1.05749e-14 1.60378 -0.833278 1.37032 0 1.04452 1.0444 0.0157261 0 1.40203 -0.211119 -1.38604 0
2586 258.6 0.570303 1.05749e-14 0 0 -1.05749e-14 1.60627 -0.847698 1.36437 0 1.06964 1.0696 0.0092649 0 1.39145 -0.221905 -1.37364 0
2587 258.7 0.558975 1.06026e-14 0 0 -1.06026e-14 1.60604 -0.860359 1.35615 0 1.09145 1.09145 0.00182825 0 1.3775 -0.231086 -1.35798 0
2588 258.8 0.559058 1.06304e-14 0 0 -1.06304e-14 1.60311 -0.871277 1.34567 0 1.10994 1.10992 -0.00657234 0 1.3602 -0.238641 -1.3391 0
2589 258.9 0.570076 1.06026e-14 0 0 -1.06026e-14 1.59747 -0.880463 1.33293 0 1.12512 1.125 -0.0159305 0 1.33951 -0.24454 -1.317 0
2590 259 0.592247 1.05888e-14 0 0 -1.05888e-14 1.58913 -0.887918 1.31793 0 1.13696 1.13666 -0.0262449 0 1.31542 -0.248742 -1.29169 0
2591 259.1 0.62671 1.06026e-14 0 0 -1.06026e-14 1.57807 -0.893636 1.30066 0 1.14545 1.14484 -0.0375189 0 1.28787 -0.2512 -1.26314 0
2592 259.2 0.675153 1.06026e-14 0 0 -1.06026e-14 1.56424 -0.897605 1.28107 0 1.15053 1.14946 -0.0497611 0 1.25681 -0.251853 -1.23131 0
2593 259.3 0.738511 1.05749e-14 0 0 -1.05749e-14 1.5476 -0.899801 1.25914 0 1.15215 1.15043 -0.062985 0 1.22213 -0.25063 -1.19616 0
2594 259.4 0.815985 1.06304e-14 0 0 -1.06304e-14 1.5281 -0.900192 1.2348 0 1.15023 1.14763 -0.0772094 0 1.18374 -0.247443 -1.15759 0
2595 259.5 0.905756 1.06304e-14 0 0 -1.06304e-14 1.50565 -0.898737 1.20799 0 1.14466 1.14092 -0.0924588 0 1.14152 -0.242184 -1.11553 0
2596 259.6 1.00628 1.05471e-14 0 0 -1.05471e-14 1.48015 -0.895379 1.17861 0 1.13532 1.1301 -0.108763 0 1.0953 -0.234724 -1.06985 0
2597 259.7 1.11683 1.05471e-14 0 0 -1.05471e-14 1.45148 -0.890047 1.14657 0 1.12207 1.11496 -0.126159 0 1.0449 -0.224908 -1.02041 0
2598 259.8 1.23756 1.06304e-14 0 0 -1.06304e-14 1.41951 -0.882654 1.11172 0 1.10471 1.0952 -0.144688 0 0.990115 -0.212544 -0.967033 0
2599 259.9 1.36927 1.05749e-14 0 0 -1.05749e-14 1.38404 -0.873088 1.07391 0 1.08303 1.07048 -0.164396 0 0.930692 -0.197396 -0.909517 0
2600 260 1.5134 1.05749e-14 0 0 -1.05749e-14 1.34487 -0.861209 1.03295 0 1.05676 1.04038 -0.18533 0 0.866354 -0.179175 -0.847624 0
2601 260.1 1.67181 1.06859e-14 0 0 -1.06859e-14 1.30172 -0.84684 0.98861 0 1.02558 1.00437 -0.207532 0 0.796805 -0.157526 -0.781078 0
2602 260.2 1.84659 1.06026e-14 0 0 -1.06026e-14 1.25428 -0.829753 0.940598 0 0.98913 0.961774 -0.231017 0 0.721758 -0.132021 -0.709581 0
2603 260.3 2.03919 1.05749e-14 0 0 -1.05749e-14 1.20212 -0.809654 0.88857 0 0.947007 0.911823 -0.255737 0 0.641027 -0.102169 -0.632833 0
2604 260.4 2.24876 1.05471e-14 0 0 -1.05471e-14 1.14474 -0.786154 0.832104 0 0.89887 0.853651 -0.281508 0 0.554717 -0.0674977 -0.550596 0
2605 260.5 2.46996 1.04361e-14 0 0 -1.04361e-14 1.08149 -0.758728 0.770687 0 0.844602 0.786489 -0.307877 0 0.463641 -0.0277603 -0.46281 0
2606 260.6 2.69302 1.03806e-14 0 0 -1.03806e-14 1.01156 -0.726671 0.703712 0 0.784606 0.709967 -0.333998 0 0.370092 0.0167044 -0.369715 0
2607 260.7 2.90772 1.04361e-14 0 0 -1.04361e-14 0.933967 -0.689027 0.630505 0 0.719998 0.62433 -0.358623 0 0.279474 0.0646974 -0.271882 0
2608 260.8 3.10682 1.04916e-14 0 0 -1.04916e-14 0.847574 -0.644551 0.550397 0 0.652527 0.530303 -0.380223 0 0.204968 0.114247 -0.170174 0
2609 260.9 3.28543 1.03251e-14 0 0 -1.03251e-14 0.751288 -0.59174 0.462902 0 0.584413 0.428793 -0.397084 0 0.175738 0.162947 -0.0658184 0
2610 261 3.43937 1.03251e-14 0 0 -1.03251e-14 0.64438 -0.529027 0.367908 0 0.518392 0.320674 -0.407306 0 0.212046 0.208353 0.0393987 0
2611 261.1 3.56275 1.04916e-14 0 0 -1.04916e-14 0.527028 -0.455123 0.265748 0 0.45814 0.206771 -0.408826 0 0.286618 0.248352 0.143077 0
2612 261.2 3.64026 1.06581e-14 0 0 -1.06581e-14 0.401627 -0.36955 0.157282 0 0.409368 0.0882194 -0.399749 0 0.371399 0.28133 0.242467 0
2613 261.3 3.64966 1.06581e-14 0 0 -1.06581e-14 0.277012 -0.273427 0.0444189 0 0.38072 -0.0327695 -0.379307 0 0.45377 0.306197 0.334889 0
2614 261.4 3.5799 1.06581e-14 0 0 -1.06581e-14 0.183164 -0.169322 -0.0698508 0 0.380425 -0.15311 -0.348254 0 0.52799 0.322432 0.418105 0
2615 261.5 3.43509 1.04916e-14 0 0 -1.04916e-14 0.192017 -0.0603882 -0.182273 0 0.409623 -0.269779 -0.308238 0 0.591279 0.330167 0.490511 0
2616 261.6 3.22606 1.05471e-14 0 0 -1.05471e-14 0.294147 0.0499854 -0.289869 0 0.461259 -0.380104 -0.261305 0 0.642473 0.330119 0.551174 0
2617 261.7 2.96966 1.04361e-14 0 0 -1.04361e-14 0.421187 0.158371 -0.390278 0 0.525344 -0.481721 -0.209599 0 0.681475 0.32335 0.599877 0
2618 261.8 2.69613 1.03806e-14 0 0 -1.03806e-14 0.548491 0.261775 -0.481993 0 0.59334 -0.572706 -0.155111 0 0.708928 0.310931 0.637103 0
2619 261.9 2.448 1.03806e-14 0 0 -1.03806e-14 0.668876 0.358692 -0.564567 0 0.659883 -0.652382 -0.099208 0 0.725845 0.293691 0.663775 0
2620 262 2.25683 1.03251e-14 0 0 -1.03251e-14 0.780854 0.449365 -0.638595 0 0.722759 -0.721519 -0.0423248 0 0.733294 0.272154 0.68092 0
2621 262.1 2.12714 1.03251e-14 0 0 -1.03251e-14 0.884842 0.534624 -0.70507 0 0.781376 -0.78122 0.0155833 0 0.732258 0.246597 0.689486 0
2622 262.2 2.04575 1.02141e-14 0 0 -1.02141e-14 0.981631 0.615204 -0.764935 0 0.835651 -0.832311 0.0746408 0 0.72363 0.217107 0.690294 0
2623 262.3 1.99743 1.02141e-14 0 0 -1.02141e-14 1.07196 0.691649 -0.818978 0 0.885626 -0.875287 0.134935 0 0.708264 0.183637 0.684044 0
2624 262.4 1.97188 1.02141e-14 0 0 -1.02141e-14 1.15646 0.764356 -0.867846 0 0.931344 -0.910381 0.196491 0 0.687053 0.146025 0.671355 0
2625 262.5 1.96317 1.03251e-14 0 0 -1.03251e-14 1.23563 0.833612 -0.912068 0 0.972817 -0.937632 0.259265 0 0.661038 0.10402 0.652803 0
2626 262.6 1.9678 1.04361e-14 0 0 -1.04361e-14 1.30989 0.899638 -0.952089 0 1.01002 -0.956933 0.323132 0 0.631562 0.057295 0.628957 0
2627 262.7 1.98315 1.02141e-14 0 0 -1.02141e-14 1.37961 0.962602 -0.988289 0 1.04289 -0.968087 0.387855 0 0.600459 0.00548503 0.600434 0
2628 262.8 2.00636 1.0103e-14 0 0 -1.0103e-14 1.44507 1.02264 -1.021 0 1.07138 -0.970875 0.45306 0 0.570293 -0.0517632 0.567939 0
2629 262.9 2.03351 9.99201e-15 0 0 -9.99201e-15 1.50655 1.07986 -1.05052 0 1.09548 -0.965163 0.518199 0 0.544533 -0.1147 0.532316 0
2630 263 2.05943 9.99201e-15 0 0 -9.99201e-15 1.56428 1.13438 -1.0771 0 1.11525 -0.951016 0.582544 0 0.527456 -0.18336 0.494559 0
2631 263.1 2.07834 1.0103e-14 0 0 -1.0103e-14 1.61847 1.18627 -1.10101 0 1.13091 -0.928798 0.645214 0 0.523487 -0.257473 0.455792 0
2632 263.2 2.08496 9.99201e-15 0 0 -9.99201e-15 1.66934 1.23564 -1.12245 0 1.14277 -0.899198 0.705246 0 0.535957 -0.336443 0.4172 0
2633 263.3 2.07533 9.88098e-15 0 0 -9.88098e-15 1.71707 1.28258 -1.14162 0 1.15118 -0.863182 0.761662 0 0.565923 -0.4194 0.379963 0
2634 263.4 2.04709 9.71445e-15 0 0 -9.71445e-15 1.76184 1.32719 -1.15872 0 1.15644 -0.821907 0.813529 0 0.61194 -0.505283 0.345194 0
2635 263.5 1.99923 9.65894e-15 0 0 -9.65894e-15 1.80381 1.36956 -1.1739 0 1.15878 -0.77665 0.859994 0 0.670881 -0.592911 0.313907 0
2636 263.6 1.93206 9.71445e-15 0 0 -9.71445e-15 1.84315 1.40979 -1.1873 0 1.15829 -0.728759 0.900309 0 0.739032 -0.681032 0.286991 0
2637 263.7 1.84722 9.65894e-15 0 0 -9.65894e-15 1.87998 1.44797 -1.19904 0 1.15498 -0.679602 0.933869 0 0.81284 -0.768371 0.265169 0
2638 263.8 1.74789 9.65894e-15 0 0 -9.65894e-15 1.91443 1.4842 -1.20922 0 1.14876 -0.630517 0.960257 0 0.889242 -0.853681 0.24896 0
2639 263.9 1.63883 9.71445e-15 0 0 -9.71445e-15 1.94661 1.51855 -1.21792 0 1.13956 -0.582733 0.979294 0 0.965757 -0.935813 0.238625 0
2640 264 1.52582 9.65894e-15 0 0 -9.65894e-15 1.97662 1.55109 -1.22521 0 1.12734 -0.537293 0.991066 0 1.04049 -1.0138 0.234148 0
2641 264.1 1.41465 9.60343e-15 0 0 -9.60343e-15 2.00454 1.5819 -1.23116 0 1.11213 -0.494988 0.995899 0 1.11208 -1.08691 0.235259 0
2642 264.2 1.31013 9.65894e-15 0 0 -9.65894e-15 2.03042 1.61103 -1.23579 0 1.09401 -0.456359 0.994276 0 1.17966 -1.15467 0.241518 0
2643 264.3 1.21569 9.71445e-15 0 0 -9.71445e-15 2.05434 1.63853 -1.23916 0 1.0731 -0.421733 0.986753 0 1.2427 -1.2168 0.252406 0
2644 264.4 1.13339 9.6867e-15 0 0 -9.6867e-15 2.07633 1.66444 -1.24128 0 1.04955 -0.391294 0.973884 0 1.30092 -1.27314 0.267396 0
2645 264.5 1.06417 9.60343e-15 0 0 -9.60343e-15 2.09643 1.68878 -1.24218 0 1.02353 -0.365133 0.956189 0 1.35419 -1.32365 0.285992 0
2646 264.6 1.00805 9.65894e-15 0 0 -9.65894e-15 2.11467 1.7116 -1.24188 0 0.99522 -0.343299 0.934135 0 1.40248 -1.3683 0.307743 0
2647 264.7 0.964439 9.65894e-15 0 0 -9.65894e-15 2.13107 1.73289 -1.24039 0 0.96482 -0.325822 0.90814 0 1.44576 -1.40707 0.332247 0
2648 264.8 0.932565 9.71445e-15 0 0 -9.71445e-15 2.14566 1.75268 -1.23772 0 0.932577 -0.31273 0.878578 0 1.48406 -1.43995 0.359139 0
2649 264.9 0.911824 9.70057e-15 0 0 -9.70057e-15 2.15842 1.77097 -1.23388 0 0.898787 -0.304064 0.845791 0 1.51738 -1.46691 0.388088 0
2650 265 0.901999 9.60343e-15 0 0 -9.60343e-15 2.16939 1.78776 -1.22888 0 0.863821 -0.299883 0.810097 0 1.54569 -1.48788 0.418783 0
2651 265.1 0.903288 9.65894e-15 0 0 -9.65894e-15 2.17854 1.80305 -1.22273 0 0.828155 -0.300269 0.771803 0 1.56897 -1.50278 0.450924 0
2652 265.2 0.916152 9.71445e-15 0 0 -9.71445e-15 2.18589 1.81682 -1.21543 0 0.7924 -0.305328 0.731213 0 1.58716 -1.51149 0.484214 0
2653 265.3 0.941046 9.71445e-15 0 0 -9.71445e-15 2.19142 1.82907 -1.20699 0 0.757349 -0.315197 0.688642 0 1.60015 -1.51387 0.518345 0
2654 265.4 0.978147 9.60343e-15 0 0 -9.60343e-15 2.19513 1.83978 -1.19741 0 0.724024 -0.330036 0.644427 0 1.60783 -1.50974 0.552987 0
2655 265.5 1.02717 9.65894e-15 0 0 -9.65894e-15 2.197 1.84892 -1.18672 0 0.693724 -0.350032 0.598941 0 1.61002 -1.49889 0.587778 0
2656 265.6 1.08729 9.65894e-15 0 0 -9.65894e-15 2.19704 1.85649 -1.17491 0 0.66805 -0.375385 0.552609 0 1.60653 -1.4811 0.622305 0
2657 265.7 1.1572 9.76996e-15 0 0 -9.76996e-15 2.19522 1.86245 -1.16201 0 0.648872 -0.406297 0.505923 0 1.59713 -1.45615 0.656088 0
2658 265.8 1.235 9.60343e-15 0 0 -9.60343e-15 2.19154 1.86678 -1.14803 0 0.638195 -0.442939 0.459455 0 1.5816 -1.42384 0.688572 0
2659 265.9 1.31811 9.76996e-15 0 0 -9.76996e-15 2.18598 1.86946 -1.13298 0 0.637891 -0.485405 0.413868 0 1.55972 -1.38406 0.71911 0
2660 266 1.40316 9.65894e-15 0 0 -9.65894e-15 2.17856 1.87047 -1.11689 0 0.649319 -0.53365 0.369911 0 1.53136 -1.33682 0.746975 0
2661 266.1 1.48605 9.71445e-15 0 0 -9.71445e-15 2.16924 1.86979 -1.09977 0 0.672975 -0.587415 0.328387 0 1.4965 -1.28238 0.771383 0
2662 266.2 1.56235 9.71445e-15 0 0 -9.71445e-15 2.15805 1.8674 -1.08165 0 0.708312 -0.646176 0.290107 0 1.45531 -1.22123 0.791546 0
2663 266.3 1.62786 9.76996e-15 0 0 -9.76996e-15 2.14496 1.86329 -1.06256 0 0.753858 -0.709123 0.255826 0 1.40816 -1.15416 0.80673 0
2664 266.4 1.67928 9.76996e-15 0 0 -9.76996e-15 2.12999 1.85743 -1.0425 0 0.807525 -0.775199 0.226192 0 1.35557 -1.08223 0.816304 0
2665 266.5 1.71441 9.82547e-15 0 0 -9.82547e-15 2.11312 1.84983 -1.02149 0 0.866958 -0.843167 0.20171 0 1.29823 -1.00666 0.819775 0
2666 266.6 1.73223 9.88098e-15 0 0 -9.88098e-15 2.09436 1.84045 -0.999533 0 0.929809 -0.911676 0.182735 0 1.23685 -0.928778 0.816798 0
2667 266.7 1.73278 9.88098e-15 0 0 -9.88098e-15 2.07368 1.82929 -0.976642 0 0.993882 -0.979328 0.169465 0 1.17217 -0.849967 0.807177 0
2668 266.8 1.71712 9.88098e-15 0 0 -9.88098e-15 2.05107 1.81633 -0.952806 0 1.0572 -1.04473 0.161933 0 1.10492 -0.7716 0.790873 0
2669 266.9 1.68732 9.88098e-15 0 0 -9.88098e-15 2.0265 1.80152 -0.928012 0 1.11805 -1.10654 0.160001 0 1.03578 -0.694982 0.76801 0
2670 267 1.64653 9.76996e-15 0 0 -9.76996e-15 1.99992 1.78484 -0.902237 0 1.17496 -1.16355 0.16336 0 0.965366 -0.621283 0.738877 0
2671 267.1 1.59875 9.76996e-15 0 0 -9.76996e-15 1.97128 1.76622 -0.875454 0 1.2268 -1.21475 0.171533 0 0.894218 -0.551471 0.703921 0
2672 267.2 1.54846 9.71445e-15 0 0 -9.71445e-15 1.94052 1.74561 -0.847623 0 1.27271 -1.25935 0.183907 0 0.82278 -0.48626 0.663716 0
2673 267.3 1.50012 9.76996e-15 0 0 -9.76996e-15 1.90755 1.72293 -0.8187 0 1.31214 -1.29684 0.199793 0 0.751395 -0.426085 0.618907 0
2674 267.4 1.45796 9.76996e-15 0 0 -9.76996e-15 1.87227 1.69807 -0.788633 0 1.3448 -1.32694 0.218476 0 0.680308 -0.371134 0.570157 0
2675 267.5 1.42607 9.76996e-15 0 0 -9.76996e-15 1.83455 1.67092 -0.757361 0 1.37058 -1.34953 0.239265 0 0.609684 -0.321392 0.518095 0
2676 267.6 1.40868 9.76996e-15 0 0 -9.76996e-15 1.79425 1.64133 -0.724818 0 1.38946 -1.36463 0.261523 0 0.539636 -0.276702 0.463295 0
2677 267.7 1.4099 9.76996e-15 0 0 -9.76996e-15 1.75119 1.60913 -0.690934 0 1.40153 -1.37232 0.284667 0 0.470246 -0.23681 0.406267 0
2678 267.8 1.43224 9.9365e-15 0 0 -9.9365e-15 1.70519 1.57411 -0.655631 0 1.40688 -1.37271 0.308174 0 0.401605 -0.201394 0.347458 0
2679 267.9 1.47506 9.88098e-15 0 0 -9.88098e-15 1.65599 1.53602 -0.618831 0 1.4056 -1.36594 0.331564 0 0.33384 -0.170078 0.287267 0
2680 268 1.53506 9.82547e-15 0 0 -9.82547e-15 1.60332 1.49456 -0.580452 0 1.39779 -1.35212 0.354398 0 0.267192 -0.142446 0.226054 0
2681 268.1 1.60846 9.88098e-15 0 0 -9.88098e-15 1.54687 1.44939 -0.540416 0 1.38351 -1.33136 0.376261 0 0.202183 -0.118031 0.164155 0
2682 268.2 1.69236 9.71445e-15 0 0 -9.71445e-15 1.48624 1.40009 -0.498653 0 1.36281 -1.30378 0.396758 0 0.140207 -0.0963096 0.101895 0
2683 268.3 1.78495 9.65894e-15 0 0 -9.65894e-15 1.42099 1.34614 -0.455109 0 1.33572 -1.26945 0.415506 0 0.0863151 -0.0766934 0.0396032 0
2684 268.4 1.88523 9.54792e-15 0 0 -9.54792e-15 1.35061 1.28695 -0.409762 0 1.30223 -1.22844 0.432128 0 0.0626411 -0.058512 -0.0223664 0
2685 268.5 1.99267 9.54792e-15 0 0 -9.54792e-15 1.27449 1.22181 -0.362638 0 1.26232 -1.18081 0.446248 0 0.0931245 -0.041005 -0.0836108 0
2686 268.6 2.1068 9.54792e-15 0 0 -9.54792e-15 1.19196 1.1499 -0.313847 0 1.21592 -1.12658 0.45749 0 0.145525 -0.0233253 -0.143643 0
2687 268.7 2.22676 9.71445e-15 0 0 -9.71445e-15 1.10231 1.07032 -0.263627 0 1.16296 -1.06574 0.465471 0 0.201897 -0.00457511 -0.201845 0
2688 268.8 2.35068 9.71445e-15 0 0 -9.71445e-15 1.00486 0.982161 -0.212388 0 1.10328 -0.998254 0.4698 0 0.257914 0.0160926 -0.257412 0
2689 268.9 2.47544 9.49241e-15 0 0 -9.49241e-15 0.899183 0.884698 -0.160745 0 1.03668 -0.923983 0.470064 0 0.311804 0.0392851 -0.309319 0
2690 269 2.59775 9.54792e-15 0 0 -9.54792e-15 0.785211 0.777543 -0.10947 0 0.962859 -0.842684 0.465814 0 0.362249 0.0651408 -0.356344 0
2691 269.1 2.71664 9.65894e-15 0 0 -9.65894e-15 0.663372 0.660711 -0.0593529 0 0.881364 -0.753916 0.456522 0 0.407959 0.0932045 -0.39717 0
2692 269.2 2.83554 9.52016e-15 0 0 -9.52016e-15 0.534564 0.53445 -0.011032 0 0.791535 -0.65695 0.441526 0 0.447584 0.1225 -0.430494 0
2693 269.3 2.95941 9.6867e-15 0 0 -9.6867e-15 0.400515 0.39897 0.0351469 0 0.692522 -0.55067 0.41994 0 0.479705 0.151701 -0.455087 0
2694 269.4 3.07968 9.6867e-15 0 0 -9.6867e-15 0.266592 0.254584 0.0791092 0 0.58384 -0.433867 0.390678 0 0.502834 0.179283 -0.469787 0
2695 269.5 3.17698 9.71445e-15 0 0 -9.71445e-15 0.158625 0.103135 0.120521 0 0.467669 -0.306777 0.35299 0 0.515444 0.203642 -0.473511 0
2696 269.6 3.25959 9.6867e-15 0 0 -9.6867e-15 0.166573 -0.0514097 0.158441 0 0.351736 -0.171848 0.306898 0 0.516125 0.223257 -0.46534 0
2697 269.7 3.33278 9.71445e-15 0 0 -9.71445e-15 0.280467 -0.20454 0.1919 0 0.254923 -0.0324057 0.252855 0 0.503934 0.236945 -0.444755 0
2698 269.8 3.36073 9.76996e-15 0 0 -9.76996e-15 0.415152 -0.351945 0.220195 0 0.219989 0.1078 0.191766 0 0.478872 0.244145 -0.411961 0
2699 269.9 3.32055 9.6867e-15 0 0 -9.6867e-15 0.546723 -0.489791 0.242921 0 0.274868 0.244757 0.125086 0 0.442121 0.245034 -0.368007 0
2700 270 3.22675 9.71445e-15 0 0 -9.71445e-15 0.667967 -0.615308 0.259954 0 0.378879 0.374924 0.0545995 0 0.395889 0.240383 -0.314554 0
2701 270.1 3.1108 9.60343e-15 0 0 -9.60343e-15 0.777204 -0.728171 0.271686 0 0.497197 0.496865 -0.0181444 0 0.343199 0.231305 -0.253542 0
2702 270.2 2.98504 9.6867e-15 0 0 -9.6867e-15 0.875348 -0.829718 0.27893 0 0.617547 0.610664 -0.0919411 0 0.28801 0.219054 -0.186989 0
2703 270.3 2.84446 9.60343e-15 0 0 -9.60343e-15 0.963637 -0.921291 0.282525 0 0.73526 0.716367 -0.165608 0 0.235931 0.204924 -0.116917 0
2704 270.4 2.68409 9.57567e-15 0 0 -9.57567e-15 1.04307 -1.00389 0.283202 0 0.847785 0.813723 -0.237895 0 0.19549 0.190168 -0.0453073 0
2705 270.5 2.50537 9.52016e-15 0 0 -9.52016e-15 1.11443 -1.07827 0.281587 0 0.953385 0.902412 -0.307564 0 0.177764 0.175856 0.0259769 0
2706 270.6 2.31715 9.49241e-15 0 0 -9.49241e-15 1.17833 -1.14502 0.278208 0 1.05104 0.9824 -0.3736 0 0.188529 0.162616 0.0953913 0
2707 270.7 2.13128 9.60343e-15 0 0 -9.60343e-15 1.23529 -1.20463 0.273512 0 1.14059 1.0542 -0.435459 0 0.221037 0.150434 0.161948 0
2708 270.8 1.95615 9.54792e-15 0 0 -9.54792e-15 1.28575 -1.25754 0.26787 0 1.22256 1.11871 -0.493093 0 0.264574 0.138831 0.225223 0
2709 270.9 1.79472 9.60343e-15 0 0 -9.60343e-15 1.33009 -1.30411 0.261592 0 1.29772 1.17692 -0.54674 0 0.312228 0.127191 0.285147 0
2710 271 1.64673 9.54792e-15 0 0 -9.54792e-15 1.36862 -1.34467 0.254937 0 1.36685 1.22971 -0.596736 0 0.360616 0.114966 0.341799 0
2711 271.1 1.51074 9.60343e-15 0 0 -9.60343e-15 1.40163 -1.3795 0.248119 0 1.43063 1.27777 -0.643419 0 0.408178 0.101722 0.3953 0
2712 271.2 1.38522 9.63118e-15 0 0 -9.63118e-15 1.42933 -1.40882 0.241324 0 1.48962 1.32169 -0.687095 0 0.454206 0.0871271 0.445771 0
2713 271.3 1.26885 9.60343e-15 0 0 -9.60343e-15 1.45192 -1.43282 0.234712 0 1.54428 1.3619 -0.728029 0 0.498389 0.0709257 0.493316 0
2714 271.4 1.16067 9.65894e-15 0 0 -9.65894e-15 1.46954 -1.45168 0.228429 0 1.59499 1.39876 -0.766448 0 0.540614 0.052914 0.538018 0
2715 271.5 1.06017 9.67282e-15 0 0 -9.67282e-15 1.48231 -1.46549 0.222608 0 1.64206 1.43257 -0.802546 0 0.580872 0.0329216 0.579938 0
2716 271.6 0.967896 9.74221e-15 0 0 -9.74221e-15 1.4903 -1.47436 0.217377 0 1.68574 1.46356 -0.836492 0 0.61921 0.0107979 0.619115 0
2717 271.7 0.889923 9.76996e-15 0 0 -9.76996e-15 1.49357 -1.47833 0.212863 0 1.72627 1.49193 -0.868429 0 0.655707 -0.013599 0.655566 0
2718 271.8 0.856944 9.85323e-15 0 0 -9.85323e-15 1.49215 -1.47742 0.209198 0 1.76382 1.51783 -0.898482 0 0.690468 -0.04041 0.689284 0
2719 271.9 0.866244 9.82547e-15 0 0 -9.82547e-15 1.48604 -1.47162 0.206519 0 1.79855 1.5414 -0.926758 0 0.723612 -0.0697827 0.720239 0
